Datum,Typ,Uppgift,#M,,,#O,,,SL
2020-12-15 08:58:32,create,4 - uppgift 2,2,,,8,,,1m 39.4s
2020-12-14 08:57:08,create,3b - uppgift 3,6,,,18,,,2m 41.4s
2020-12-14 08:52:24,create,4 - uppgift 4,7,,,21,,,4m 27.6s
2020-12-14 08:49:56,create,4 - uppgift 2,8,,,32,,,2m 26.1s
2020-12-14 08:49:45,create,4 - uppgift 4,0,,,0,,,0m 2.7s
2020-12-14 08:49:35,create,4 - uppgift 5,0,,,0,,,0m 2.2s
2020-12-14 08:49:30,create,4 - uppgift 1,0,,,0,,,0m 2.3s
2020-12-14 08:48:52,create,4 - uppgift 3,2,,,4,,,0m 34.6s
2020-12-14 08:48:36,create,4 - uppgift 3,0,,,0,,,0m 1.1s
2020-12-14 08:46:33,create,4 - uppgift 2,6,,,24,,,1m 58.1s
2020-12-11 08:47:07,create,3b - uppgift 5,9,,,27,,,5m 1.1s
2020-12-11 08:46:25,create,3b - uppgift 1,2,,,6,,,0m 35.2s
2020-12-11 08:46:10,create,3b - uppgift 4,0,,,0,,,0m 12.8s
2020-12-11 08:44:58,create,4 - uppgift 4,2,,,6,,,1m 6.5s
2020-12-11 08:43:15,create,4 - uppgift 4,5,,,15,,,1m 40.8s
2020-12-11 08:43:11,create,4 - uppgift 3,0,,,0,,,0m 2.6s
2020-12-11 08:42:24,create,4 - uppgift 1,2,,,8,,,0m 45.5s
2020-12-11 08:41:43,create,4 - uppgift 5,1,,,5,,,0m 39.3s
2020-12-10 08:49:58,create,4 - uppgift 1,3,,,12,,,2m 30.6s
2020-12-10 08:46:56,create,4 - uppgift 1,6,,,24,,,2m 55.8s
2020-12-10 08:43:01,create,4 - uppgift 3,11,,,22,,,3m 49.7s
2020-12-10 08:37:38,create,4 - uppgift 2,8,,,32,,,5m 21.3s
2020-12-07 15:03:21,create,4 - uppgift 3,9,,,18,,,3m 10.2s
2020-12-07 14:48:35,create,4 - uppgift 4,28,,,84,,,14m 44.0s
2020-12-07 14:36:18,create,4 - uppgift 1,1,,,4,,,12m 13.5s
2020-12-07 14:35:37,create,4 - uppgift 5,2,,,10,,,0m 36.3s
2020-12-07 14:35:06,create,4 - uppgift 1,2,,,8,,,0m 28.5s
2020-12-07 14:34:11,create,4 - uppgift 2,2,,,8,,,0m 53.8s
2020-12-04 09:07:34,create,4 - uppgift 1,5,,,20,,,1m 37.4s
2020-12-04 09:04:35,create,4 - uppgift 2,7,,,28,,,2m 56.2s
2020-12-04 09:04:22,create,3a - uppgift 12,0,,,0,,,0m 2.7s
2020-12-04 09:03:43,create,3a - uppgift 10,2,,,6,,,0m 34.4s
2020-12-04 09:03:33,create,3a - uppgift 5,0,,,0,,,0m 5.1s
2020-12-04 09:03:14,create,3a - uppgift 6,1,,,3,,,0m 16.5s
2020-12-04 09:02:14,create,3b - uppgift 1,2,,,6,,,0m 48.8s
2020-12-04 08:58:38,create,4 - uppgift 2,8,,,32,,,3m 31.3s
2020-12-03 08:58:11,create,4 - uppgift 2,1,,,4,,,0m 58.8s
2020-12-03 08:56:01,create,3b - uppgift 4,8,,,24,,,1m 57.4s
2020-12-03 08:54:47,create,3b - uppgift 6,3,,,9,,,1m 8.9s
2020-12-03 08:54:11,create,3b - uppgift 8,2,,,6,,,0m 33.0s
2020-12-03 08:53:29,create,3b - uppgift 13,2,,,6,,,0m 35.6s
2020-12-03 08:52:36,create,3b - uppgift 10,0,,,0,,,0m 48.8s
2020-12-03 08:52:16,create,3b - uppgift 11,1,,,3,,,0m 17.3s
2020-12-03 08:51:42,create,3b - uppgift 1,1,,,3,,,0m 29.6s
2020-12-03 08:51:18,create,3b - uppgift 8,0,,,0,,,0m 1.2s
2020-12-02 08:47:28,create,3a - uppgift 4,0,,,0,,,0m 5.8s
2020-12-02 08:44:24,create,3a - uppgift 9,9,,,27,,,3m 2.1s
2020-12-02 08:43:20,create,3a - uppgift 7,3,,,9,,,1m 1.9s
2020-12-02 08:42:53,create,3a - uppgift 5,2,,,6,,,0m 26.0s
2020-12-02 08:42:02,create,3a - uppgift 12,2,,,6,,,0m 47.8s
2020-12-02 08:40:43,create,3a - uppgift 10,3,,,9,,,1m 17.5s
2020-12-02 08:40:06,create,3a - uppgift 3,2,,,6,,,0m 33.2s
2020-12-02 08:39:34,create,1 - uppgift 1,2,,,2,,,0m 28.2s
2020-12-01 09:11:33,create,4 - uppgift 3,0,,,0,,,0m 4.1s
2020-12-01 09:10:01,create,4 - uppgift 1,4,,,16,,,1m 29.4s
2020-12-01 09:09:16,create,4 - uppgift 5,2,,,10,,,0m 42.3s
2020-12-01 09:09:04,create,4 - uppgift 3,1,,,2,,,0m 10.1s
2020-12-01 09:07:02,create,4 - uppgift 4,6,,,18,,,1m 59.7s
2020-12-01 09:04:55,create,4 - uppgift 1,6,,,24,,,2m 4.2s
2020-12-01 09:01:25,create,4 - uppgift 2,7,,,28,,,3m 26.8s
2020-11-30 09:11:42,create,4 - uppgift 2,3,,,12,,,1m 29.8s
2020-11-30 09:09:36,create,4 - uppgift 3,7,,,14,,,2m 3.0s
2020-11-30 09:09:31,create,4 - uppgift 1,0,,,0,,,0m 2.7s
2020-11-30 09:06:00,create,4 - uppgift 4,8,,,24,,,3m 30.5s
2020-11-30 09:04:43,create,4 - uppgift 2,2,,,8,,,1m 14.6s
2020-11-30 09:02:09,create,3b - uppgift 6,5,,,15,,,2m 7.2s
